0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,user
-184.52495350392678,80.34190105470569,37.08060073249079,12.586913377976531,-14.165723997043044,-7.14332787531426,-13.432210771747734,-12.995130421971032,-4.438458525032491,-2.4418363024030767,-4.381413190365883,0.4447985679373512,-3.237023561065457,4348.823051948052,0.02303228199476652,kayonga
-179.56655883789062,65.30231475830078,11.39925479888916,19.423892974853516,-0.9077380299568176,12.157950401306152,-2.7450761795043945,1.0288792848587036,-12.513829231262207,0.8867821097373962,-5.864837646484375,-0.20506088435649872,-3.900012254714966,4305.963010204082,0.026149272918701172,paulette
-207.39369201660156,59.551631927490234,13.827046394348145,14.290355682373047,0.924384593963623,9.46811294555664,-5.011998176574707,-5.875326156616211,-10.336641311645508,2.969759941101074,-7.992994785308838,1.0458787679672241,-6.785491466522217,4737.324617346939,0.01455691084265709,paulette
-207.33656311035156,62.76424789428711,13.40958309173584,18.373186111450195,-1.586233377456665,12.420425415039062,-2.3396189212799072,1.0221188068389893,-14.4071044921875,1.6197500228881836,-7.25156307220459,-0.17844344675540924,-4.283975601196289,4590.510670731707,0.010851132683455944,paulette
-163.769336381091,52.93953752184312,16.371306490693886,14.59707770920546,2.7626466823664786,8.080104269969269,0.5669733140563991,-1.1252321965255898,-9.958482288980726,-1.4490457034892883,-4.26279200589102,-1.890886263365214,-2.4388374976686173,4941.804846938776,0.026174640930852436,paulette
-224.95849609375,119.52542114257812,4.926899433135986,9.98973274230957,-11.084330558776855,13.490182876586914,-4.812455177307129,-8.301915168762207,-12.042963027954102,-2.6459906101226807,-1.6997257471084595,-6.759880542755127,-7.188685894012451,2280.8948863636365,0.031199593096971512,samuel
-228.73057556152344,120.77259063720703,2.9341323375701904,2.919175863265991,-12.070538520812988,12.105413436889648,-14.3603515625,-9.762479782104492,-9.09278392791748,-1.1363637447357178,-8.665864944458008,-7.7453155517578125,-2.097637414932251,2336.4701704545455,0.015149999409914017,samuel
-226.57325744628906,131.51454162597656,8.382798194885254,8.232869148254395,-17.02910041809082,12.737242698669434,-6.1478729248046875,-9.849544525146484,-10.863767623901367,-4.167444705963135,-2.743156909942627,-7.8357977867126465,-10.276844024658203,2104.8177083333335,0.015484457835555077,samuel
-168.11920063612595,87.07876765636294,16.69065235536559,0.7227084388509182,-6.88469888302628,6.204473137910058,-2.0121403515411043,-10.031952497229135,-8.303226489025056,-3.692510071610471,-2.4130024201603835,-5.953463557242978,-5.575778586866921,3510.830965909091,0.03124476529437186,samuel
-310.97015380859375,96.2261734008789,23.50216293334961,7.5620598793029785,14.168931007385254,-0.5881602168083191,-3.456399440765381,-1.099100112915039,-4.354429721832275,-1.9806092977523804,-0.4528842270374298,-1.481228232383728,-7.608748912811279,3261.2723214285716,0.013469947502017021,sharif
-323.4203186035156,105.38079071044922,17.35401725769043,3.0843119621276855,7.9741716384887695,-7.4103498458862305,-2.602323293685913,-4.5934834480285645,-4.3726630210876465,-1.6141817569732666,-0.5802516341209412,-8.63883113861084,-4.154370307922363,3064.1741071428573,0.0061013363301754,sharif
-318.0926818847656,106.15650939941406,25.324607849121094,0.7788278460502625,8.795284271240234,-4.729894161224365,-4.341418743133545,-2.7934231758117676,-4.897932052612305,-2.1342432498931885,0.11344156414270401,-1.4769513607025146,-9.205373764038086,3146.551724137931,0.0064057535491883755,sharif
-216.0763145399993,56.22689566930611,18.909749582310575,2.0312109855044715,6.534746079733033,-2.503992664899294,-1.5281932589186364,-2.00119470765846,-3.1182533441507516,-2.0505463726910063,-0.8365728502192304,-0.7793876475720148,-5.764884197856206,5032.254464285715,0.013482941115569483,sharif
-278.96923828125,76.0667953491211,23.64419174194336,20.823259353637695,4.4473395347595215,14.242895126342773,2.928534746170044,-0.24679957330226898,-8.276318550109863,-3.8320844173431396,-3.913010835647583,-2.6019747257232666,-1.2108168601989746,3990.848214285714,0.018481625244021416,paulette
-305.17938232421875,80.36382293701172,23.4980411529541,19.041078567504883,5.338066101074219,13.935794830322266,-3.3409481048583984,-5.097233772277832,-8.652009010314941,-0.09578613191843033,-5.288388729095459,-1.7204729318618774,-3.644113540649414,4193.973214285715,0.008013859391212463,paulette
-305.51580810546875,80.6855697631836,25.060535430908203,21.910133361816406,5.109171390533447,15.059403419494629,3.6841204166412354,-1.5756666660308838,-10.112446784973145,-4.296109199523926,-4.428028583526611,-2.543797254562378,-2.134939432144165,4018.049568965517,0.007169008255004883,paulette
